+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                         ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                     ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; generate_ACC[3].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component                                                                                                                                             ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[3].acc|FP_AddUnit                                                                                                                                                                                ; 66    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[3].acc                                                                                                                                                                                           ; 36    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer|ReadyMUnit                                                                                                                                                                   ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer|RoundMUnit                                                                                                                                                                   ; 8     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer|HPM                                                                                                                                                                          ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer|TP                                                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer|buffer                                                                                                                                                                       ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|Ready_Buffer                                                                                                                                                                              ; 36    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|HPMUnit                                                                                                                                                                                   ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|AccumulateCounter                                                                                                                                                                         ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|DataOutValidPipelineUnit                                                                                                                                                                  ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|NOPPipelineUnit                                                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|trailing_zeros_limit_comparator|auto_generated                                                                                              ; 12    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_res_rounding_add_sub_upper1|auto_generated                                                                                              ; 27    ; 0              ; 13           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_res_rounding_add_sub_lower|auto_generated                                                                                               ; 26    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_upper1|auto_generated                                                                                                           ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_upper0|auto_generated                                                                                                           ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_add_sub_lower|auto_generated                                                                                                            ; 33    ; 0              ; 1            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; generate_ACC[2].acc|FP_AddUnit|FP_ADD_altfp_add_sub_pbj_component|man_2comp_res_upper1|auto_generated                                                                                                         ; 33    ; 0              ; 1            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
